REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
Globe,ID,ALUPLANT,ALU,2010,29.002
Globe,ID,ALUPLANT,ALU,2011,27.638377289999998
Globe,ID,ALUPLANT,ALU,2012,29.843515640446775
Globe,ID,ALUPLANT,ALU,2013,32.454899999999995
Globe,ID,ALUPLANT,ALU,2014,30.803259599999993
Globe,ID,ALUPLANT,ALU,2015,31.858266199999992
Globe,ID,ALUPLANT,ALU,2016,32.913272799999994
Globe,ID,ALUPLANT,ALU,2017,33.9682794
Globe,ID,ALUPLANT,ALU,2018,35.023286
Globe,ID,ALUPLANT,ALU,2019,35.547581199999996
Globe,ID,ALUPLANT,ALU,2020,36.041170300000005
Globe,ID,ALUPLANT,ALU,2021,36.50359499999999
Globe,ID,ALUPLANT,ALU,2022,40.29549999999998
Globe,ID,ALUPLANT,ALU,2023,41.37849999999998
Globe,ID,ALUPLANT,ALU,2024,42.461999999999996
Globe,ID,ALUPLANT,ALU,2025,39.9138053
Globe,ID,ALURCPLANT,ALU,2010,12.5097568
Globe,ID,ALURCPLANT,ALU,2011,13.0060957
Globe,ID,ALURCPLANT,ALU,2012,13.5028929
Globe,ID,ALURCPLANT,ALU,2013,13.999231799999999
Globe,ID,ALURCPLANT,ALU,2014,14.4955707
Globe,ID,ALURCPLANT,ALU,2015,14.991909600000001
Globe,ID,ALURCPLANT,ALU,2016,15.4887068
Globe,ID,ALURCPLANT,ALU,2017,15.985045699999999
Globe,ID,ALURCPLANT,ALU,2018,16.481384600000002
Globe,ID,ALURCPLANT,ALU,2019,17.5084349
Globe,ID,ALURCPLANT,ALU,2020,18.566649599999998
Globe,ID,ALURCPLANT,ALU,2021,19.6555704
Globe,ID,ALURCPLANT,ALU,2022,20.7756556
Globe,ID,ALURCPLANT,ALU,2023,21.3343233
Globe,ID,ALURCPLANT,ALU,2024,21.892991000000002
Globe,ID,ALURCPLANT,ALU,2025,22.451200399999998
Globe,ID,ALURCPLANT,ALU,2026,63.916351199999994
Globe,ID,ALURCPLANT,ALU,2027,65.46769669999999
Globe,ID,ALURCPLANT,ALU,2028,67.0190422
Globe,ID,ALURCPLANT,ALU,2029,68.570846
Globe,ID,ALURCPLANT,ALU,2030,70.1221915
