REGION,TECHNOLOGY,FUEL,YEAR,VALUE
Globe,ALURECYCLE,RCALU,2051,75999.24
Globe,ALURECYCLE,RCALU,2052,75999.24
Globe,ALURECYCLE,RCALU,2053,75999.24
Globe,ALURECYCLE,RCALU,2054,75999.24
Globe,ALURECYCLE,RCALU,2055,75999.24
Globe,ALURECYCLE,RCALU,2056,75999.24
Globe,ALURECYCLE,RCALU,2057,75999.24
Globe,ALURECYCLE,RCALU,2058,75999.24
Globe,ALURECYCLE,RCALU,2059,75999.24
Globe,ALURECYCLE,RCALU,2060,75999.24
Globe,C1BFRDF00,C1_F_RD,2010,0.5606
Globe,C1BFRDF00,C1_F_RD,2011,0.5836
Globe,C1BFRDF00,C1_F_RD,2012,0.6066999999999999
Globe,C1BFRDF00,C1_F_RD,2013,0.5667999999999999
Globe,C1BFRDF00,C1_F_RD,2014,0.5288000000000002
Globe,C1BFRDF00,C1_F_RD,2015,0.4927
Globe,C1BFRDF00,C1_F_RD,2016,0.45489999999999997
Globe,C1BFRDF00,C1_F_RD,2017,0.41979999999999995
Globe,C1BFRDF00,C1_F_RD,2018,0.3871
Globe,C1BFRDF00,C1_F_RD,2019,0.35680000000000006
Globe,C1BFRDF00,C1_F_RD,2020,0.32870000000000005
Globe,C1BMBRFH1,C1_F_HEA_R,2011,0.14787322045659415
Globe,C1BMBRFH1,C1_F_HEA_R,2012,0.32438038989243145
Globe,C1BMBRFH1,C1_F_HEA_R,2013,1.118756751692907
Globe,C1BMBRFH1,C1_F_HEA_R,2014,1.9503967310788404
Globe,C1BMBRFH1,C1_F_HEA_R,2015,2.5005487777510065
Globe,C1BMBRFH1,C1_F_HEA_R,2016,1.261547707390135
Globe,C1BMBRFH1,C1_F_HEA_R,2017,1.8035268137705143
Globe,C1BMBRFH1,C1_F_HEA_R,2018,2.2851076173987046
Globe,C1BMBRFH1,C1_F_HEA_R,2019,2.7631832175872577
Globe,C1BMBRFH1,C1_F_HEA_R,2020,3.1814022532835424
Globe,C1BMBRFN1,C1_F_HEA_R,2010,0.26166263821485514
Globe,C1BMBRFN1,C1_F_HEA_R,2011,0.26166263821485514
Globe,C1BMBRFN1,C1_F_HEA_R,2012,0.26166263821485514
Globe,C1BMBRFN1,C1_F_HEA_R,2013,0.26166263821485514
Globe,C1BMBRFN1,C1_F_HEA_R,2014,0.26166263821485514
Globe,C1BMBRFN1,C1_F_HEA_R,2015,0.26166263821485514
Globe,C1BMBRFN1,C1_F_HEA_R,2016,0.26166263821485514
Globe,C1BMBRFN1,C1_F_HEA_R,2017,0.26166263821485514
Globe,C1BMBRFN1,C1_F_HEA_R,2018,0.26166263821485514
Globe,C1BMBRFN1,C1_F_HEA_R,2019,0.26166263821485514
Globe,C1BMBRFN1,C1_F_HEA_R,2020,0.26166263821485514
Globe,C1BMCHP00,C1_S_ELC,2010,2.2934871360000004
Globe,C1BMCHP00,C1_S_ELC,2011,2.2712920992
Globe,C1BMCHP00,C1_S_ELC,2012,2.2466309472
Globe,C1BMCHP00,C1_S_ELC,2013,2.2219697952
Globe,C1BMCHP00,C1_S_ELC,2014,2.2688259840000002
Globe,C1BMCHP00,C1_S_ELC,2015,2.330478864
Globe,C1BMCHP00,C1_S_ELC,2016,3.1789274089451185
Globe,C1BMCHP00,C1_S_ELC,2017,3.240580288945118
Globe,C1BMCHP00,C1_S_ELC,2018,3.3194959753451183
Globe,C1BMCHP00,C1_S_ELC,2019,3.3910133161451186
Globe,C1BMCHP00,C1_S_ELC,2020,3.479793463345119
Globe,C1BMCHP00,C1_S_ELC,2021,3.558709149745119
Globe,C1BMCHP00,C1_S_ELC,2022,3.2307158281451183
Globe,C1BMCHP00,C1_S_ELC,2023,2.337080050208849
Globe,C1BMCHP00,C1_S_ELC,2028,0.10736264257730757
Globe,C1BMCHP00,C1_S_ELC,2029,0.21529654282863356
Globe,C1BMCHP00,C1_S_ELC,2030,0.21239027967663354
Globe,C1BMCHP00,C1_S_ELC,2031,0.20344793151663354
Globe,C1BMCHP00,C1_S_ELC,2032,0.20344793151663354
Globe,C1BMCHP00,C1_S_ELC,2033,0.20344793151663354
Globe,C1BMCHP00,C1_S_ELC,2034,0.20344793151663354
Globe,C1BMCHP00,C1_S_ELC,2035,0.20344793151663354
Globe,C1BMCHP00,C1_S_HEAT,2010,4.2046499664288
Globe,C1BMCHP00,C1_S_HEAT,2011,4.16509545151296
Globe,C1BMCHP00,C1_S_HEAT,2012,4.12121980954368
Globe,C1BMCHP00,C1_S_HEAT,2013,4.07709237721248
Globe,C1BMCHP00,C1_S_HEAT,2014,4.1642032110336
Globe,C1BMCHP00,C1_S_HEAT,2015,4.278526146417599
Globe,C1BMCHP00,C1_S_HEAT,2016,5.8381001865277105
Globe,C1BMCHP00,C1_S_HEAT,2017,5.952945990792182
Globe,C1BMCHP00,C1_S_HEAT,2018,6.099573854696654
Globe,C1BMCHP00,C1_S_HEAT,2019,6.232682475074728
Globe,C1BMCHP00,C1_S_HEAT,2020,6.397948261706336
Globe,C1BMCHP00,C1_S_HEAT,2021,6.544821997296248
Globe,C1BMCHP00,C1_S_HEAT,2022,5.94322483745576
Globe,C1BMCHP00,C1_S_HEAT,2023,4.300461000389302
Globe,C1BMCHP00,C1_S_HEAT,2028,0.1978478777414624
Globe,C1BMCHP00,C1_S_HEAT,2029,0.3968561173960202
Globe,C1BMCHP00,C1_S_HEAT,2030,0.39160519766777696
Globe,C1BMCHP00,C1_S_HEAT,2031,0.3751172961303689
Globe,C1BMCHP00,C1_S_HEAT,2032,0.3751172961303689
Globe,C1BMCHP00,C1_S_HEAT,2033,0.3751172961303689
Globe,C1BMCHP00,C1_S_HEAT,2034,0.3751172961303689
Globe,C1BMCHP00,C1_S_HEAT,2035,0.3751172961303689
Globe,C1BMHTF03,C1_S_HEAT,2010,14.608111702694542
Globe,C1BMHTF03,C1_S_HEAT,2011,14.22573770269454
Globe,C1BMHTF03,C1_S_HEAT,2012,13.843363702694539
Globe,C1BMHTF03,C1_S_HEAT,2013,13.464048694694542
Globe,C1BMHTF03,C1_S_HEAT,2014,13.081674694694538
Globe,C1BMHTF03,C1_S_HEAT,2015,12.69930069469454
Globe,C1BMHTF03,C1_S_HEAT,2016,12.31692669469454
Globe,C1BMHTF03,C1_S_HEAT,2017,11.93455269469454
Globe,C1BMHTF03,C1_S_HEAT,2018,11.552178694694542
Globe,C1BMHTF03,C1_S_HEAT,2019,11.16980469469454
Globe,C1BMHTF03,C1_S_HEAT,2020,10.790489686694539
Globe,C1BMHTF03,C1_S_HEAT,2021,10.408115686694542
Globe,C1BMHTF03,C1_S_HEAT,2030,0.37236703798136356
Globe,C1BMHTF03,C1_S_HEAT,2045,1.529496
Globe,C1BMHTF03,C1_S_HEAT,2046,1.8576049629612725
Globe,C1BMHTF03,C1_S_HEAT,2047,2.112747829722001
Globe,C1BMHTF03,C1_S_HEAT,2048,2.3855692792815955
Globe,C1BMHTF03,C1_S_HEAT,2049,2.6629560026762342
Globe,C1BMHTF03,C1_S_HEAT,2050,2.951356975037972
Globe,C1BMHTF03,C1_S_HEAT,2051,3.389015282098153
Globe,C1BMHTF03,C1_S_HEAT,2052,3.804935647683924
Globe,C1BMHTF03,C1_S_HEAT,2053,4.205540910662107
Globe,C1BMHTF03,C1_S_HEAT,2054,4.59839078261603
Globe,C1BMHTF03,C1_S_HEAT,2055,4.989036827984179
Globe,C1BMHTF03,C1_S_HEAT,2056,5.152425365013248
Globe,C1BMHTF03,C1_S_HEAT,2057,5.197085559188015
Globe,C1BMHTF03,C1_S_HEAT,2058,5.232037015498694
Globe,C1BMHTF03,C1_S_HEAT,2059,5.2611632290909345
Globe,C1BMHTF03,C1_S_HEAT,2060,5.283493326178306
Globe,C1BMIGPCS,C1_S_ELC,2021,2.4627510972
Globe,C1BMIGPCS,C1_S_ELC,2022,4.9255021944
Globe,C1BMIGPCS,C1_S_ELC,2023,7.388253291600001
Globe,C1BMIGPCS,C1_S_ELC,2024,9.690425670426555
Globe,C1BMIGPCS,C1_S_ELC,2025,9.785705268715958
Globe,C1BMIGPCS,C1_S_ELC,2026,9.888368567472888
Globe,C1BMIGPCS,C1_S_ELC,2027,9.996247990633611
Globe,C1BMIGPCS,C1_S_ELC,2028,10.0
Globe,C1BMIGPCS,C1_S_ELC,2029,10.0
Globe,C1BMIGPCS,C1_S_ELC,2030,10.0
Globe,C1BMIGPCS,C1_S_ELC,2031,10.000000000000004
Globe,C1BMIGPCS,C1_S_ELC,2032,10.000000000000002
Globe,C1BMIGPCS,C1_S_ELC,2033,10.0
Globe,C1BMIGPCS,C1_S_ELC,2034,9.999999999999996
Globe,C1BMIGPCS,C1_S_ELC,2035,9.999999999999998
Globe,C1BMIGPCS,C1_S_ELC,2036,10.000000000000002
Globe,C1BMIGPCS,C1_S_ELC,2037,9.999999999999998
Globe,C1BMIGPCS,C1_S_ELC,2038,9.999999999999998
Globe,C1BMIGPCS,C1_S_ELC,2039,9.999999999999998
Globe,C1BMIGPCS,C1_S_ELC,2040,10.0
Globe,C1BMIGPCS,C1_S_ELC,2041,10.000000000000002
Globe,C1BMIGPCS,C1_S_ELC,2042,10.000000000000002
Globe,C1BMIGPCS,C1_S_ELC,2043,10.000000000000004
Globe,C1BMIGPCS,C1_S_ELC,2044,10.000000000000004
Globe,C1BMIGPCS,C1_S_ELC,2045,10.000000000000002
Globe,C1BMIGPCS,C1_S_ELC,2046,10.000000000000004
Globe,C1BMIGPCS,C1_S_ELC,2047,10.0
Globe,C1BMIGPCS,C1_S_ELC,2048,9.999999999999998
Globe,C1BMIGPCS,C1_S_ELC,2049,10.000000000000002
Globe,C1BMIGPCS,C1_S_ELC,2050,10.0
Globe,C1BMIGPCS,C1_S_ELC,2051,10.000000000000004
Globe,C1BMIGPCS,C1_S_ELC,2052,10.0
Globe,C1BMIGPCS,C1_S_ELC,2053,10.000000000000002
Globe,C1BMIGPCS,C1_S_ELC,2054,10.0
Globe,C1BMIGPCS,C1_S_ELC,2055,10.0
Globe,C1BMIGPCS,C1_S_ELC,2056,10.0
Globe,C1BMIGPCS,C1_S_ELC,2057,10.0
Globe,C1BMIGPCS,C1_S_ELC,2058,10.0
Globe,C1BMIGPCS,C1_S_ELC,2059,10.0
Globe,C1BMIGPCS,C1_S_ELC,2060,10.0
Globe,C1BMLP000,C1_S_BIOL,2010,1.5210199199999999
Globe,C1BMLP000,C1_S_BIOL,2011,1.57154726
Globe,C1BMLP000,C1_S_BIOL,2012,1.6214057499999999
Globe,C1BMLP000,C1_S_BIOL,2013,1.5032386199999996
Globe,C1BMLP000,C1_S_BIOL,2014,1.3916958400000004
Globe,C1BMLP000,C1_S_BIOL,2015,1.286661415
Globe,C1BMLP000,C1_S_BIOL,2016,1.1786959389999998
Globe,C1BMLP000,C1_S_BIOL,2017,1.079205048
Globe,C1BMLP000,C1_S_BIOL,2018,0.987263711
Globe,C1BMLP000,C1_S_BIOL,2019,0.902725408
Globe,C1BMLP000,C1_S_BIOL,2020,0.824941677
Globe,C1BMSCP00,C1_S_ELC,2011,0.059524947062279836
Globe,C1BMSCP00,C1_S_ELC,2012,0.10954376496000001
Globe,C1BMSCP00,C1_S_ELC,2013,0.104849032176
Globe,C1CO00I00,C1_P_HCO,2010,129.671
Globe,C1CO00I00,C1_P_HCO,2011,135.74
Globe,C1CO00I00,C1_P_HCO,2012,136.906
Globe,C1CO00I00,C1_P_HCO,2013,138.58999999999997
Globe,C1CO00I00,C1_P_HCO,2014,140.252
Globe,C1CO00I00,C1_P_HCO,2015,136.528
Globe,C1CO00I00,C1_P_HCO,2016,132.384
Globe,C1CO00I00,C1_P_HCO,2017,134.849
Globe,C1CO00I00,C1_P_HCO,2018,137.641
Globe,C1CO00I00,C1_P_HCO,2019,137.51500000000001
Globe,C1CO00I00,C1_P_HCO,2020,133.71999999999997
Globe,C1CO00I00,C1_P_HCO,2021,100.29
Globe,C1CO00I00,C1_P_HCO,2022,75.217
Globe,C1CO00I00,C1_P_HCO,2023,56.41299999999999
Globe,C1CO00I00,C1_P_HCO,2024,43.0397063485903
Globe,C1CO00I00,C1_P_HCO,2025,43.52658071725442
Globe,C1CO00I00,C1_P_HCO,2026,42.63508664846001
Globe,C1CO00I00,C1_P_HCO,2027,42.49469046400736
Globe,C1CO00I00,C1_P_HCO,2028,42.35367491065506
Globe,C1CO00I00,C1_P_HCO,2029,42.21307721455031
Globe,C1CO00I00,C1_P_HCO,2030,42.070875969819646
Globe,C1CO00I00,C1_P_HCO,2031,41.66475709084105
Globe,C1CO00I00,C1_P_HCO,2032,41.259062825519386
Globe,C1CO00I00,C1_P_HCO,2033,40.8518053660792
Globe,C1CO00I00,C1_P_HCO,2034,40.444993186610276
Globe,C1CO00I00,C1_P_HCO,2035,40.03663967084798
Globe,C1CO00I00,C1_P_HCO,2036,39.62874366820938
Globe,C1CO00I00,C1_P_HCO,2037,39.219309925113784
Globe,C1CO00I00,C1_P_HCO,2038,38.80933880777296
Globe,C1CO00I00,C1_P_HCO,2039,38.39988339542607
Globe,C1CO00I00,C1_P_HCO,2040,37.98888957167471
Globe,C1CO00I00,C1_P_HCO,2041,38.00563677835956
Globe,C1CO00I00,C1_P_HCO,2042,38.021892868163754
Globe,C1CO00I00,C1_P_HCO,2043,38.037636836771114
Globe,C1CO00I00,C1_P_HCO,2044,38.05288285334677
Globe,C1CO00I00,C1_P_HCO,2045,38.06762703896993
Globe,C1CO00I00,C1_P_HCO,2046,38.081862275773595
Globe,C1CO00I00,C1_P_HCO,2047,38.095596913409274
Globe,C1CO00I00,C1_P_HCO,2048,38.10879930342769
Globe,C1CO00I00,C1_P_HCO,2049,38.12152442832322
Globe,C1CO00I00,C1_P_HCO,2050,38.133731340740624
Globe,C1CO00I00,C1_P_HCO,2051,38.12845078925662
Globe,C1CO00I00,C1_P_HCO,2052,38.122905811565914
Globe,C1CO00I00,C1_P_HCO,2053,38.11708444869439
Globe,C1CO00I00,C1_P_HCO,2054,38.11097141973057
Globe,C1CO00I00,C1_P_HCO,2055,38.10455277253793
Globe,C1CO00I00,C1_P_HCO,2056,38.102409951948076
Globe,C1CO00I00,C1_P_HCO,2057,38.10240995194808
Globe,C1CO00I00,C1_P_HCO,2058,38.10240995194808
Globe,C1CO00I00,C1_P_HCO,2059,38.10240995194808
Globe,C1CO00I00,C1_P_HCO,2060,38.10240995194808
Globe,C1COBRFH1,C1_F_HEA_R,2010,7.1492112
Globe,C1COBRFH1,C1_F_HEA_R,2011,9.3630384
Globe,C1COBRFH1,C1_F_HEA_R,2012,11.5800192
Globe,C1COBRFH1,C1_F_HEA_R,2013,13.7938464
Globe,C1COBRFH1,C1_F_HEA_R,2014,16.0076736
Globe,C1COBRFH1,C1_F_HEA_R,2015,15.6986208
Globe,C1COBRFH1,C1_F_HEA_R,2016,15.389568
Globe,C1COBRFH1,C1_F_HEA_R,2017,15.0805152
Globe,C1COBRFH1,C1_F_HEA_R,2018,14.774616000000002
Globe,C1COBRFH1,C1_F_HEA_R,2019,16.15182816175083
Globe,C1COBRFH1,C1_F_HEA_R,2020,15.101015320260098
Globe,C1COBRFH1,C1_F_HEA_R,2021,5.368892379620357
Globe,C1COCHP00,C1_S_ELC,2010,3.9987253799999993
Globe,C1COCHP00,C1_S_ELC,2011,4.074967743912
Globe,C1COCHP00,C1_S_ELC,2012,4.10112009144
Globe,C1COCHP00,C1_S_ELC,2013,4.268835571968
Globe,C1COCHP00,C1_S_ELC,2014,4.377435119312127
Globe,C1COCHP00,C1_S_ELC,2015,6.981052378743468
Globe,C1COCHP00,C1_S_ELC,2016,9.469023026128115
Globe,C1COCHP00,C1_S_ELC,2017,12.035513620955966
Globe,C1COCHP00,C1_S_ELC,2018,14.439975940955968
Globe,C1COCHP00,C1_S_ELC,2019,16.84690437615597
Globe,C1COCHP00,C1_S_ELC,2020,17.433274430344238
Globe,C1COCHP00,C1_S_ELC,2021,21.65582901615597
Globe,C1COCHP00,C1_S_ELC,2022,24.060291336155966
Globe,C1COCHP00,C1_S_ELC,2023,24.001104571355967
Globe,C1COCHP00,C1_S_ELC,2024,23.939451691355966
Globe,C1COCHP00,C1_S_ELC,2025,20.656356555271255
Globe,C1COCHP00,C1_S_ELC,2026,16.028993890780903
Globe,C1COCHP00,C1_S_ELC,2027,12.657206373600657
Globe,C1COCHP00,C1_S_ELC,2028,9.440668052368604
Globe,C1COCHP00,C1_S_ELC,2029,6.847761993895681
Globe,C1COCHP00,C1_S_ELC,2030,4.551280933546057
Globe,C1COCHP00,C1_S_ELC,2031,2.0208261238357035
Globe,C1COCHP00,C1_S_ELC,2032,2.0208261238357035
Globe,C1COCHP00,C1_S_ELC,2033,2.0208261238357035
Globe,C1COCHP00,C1_S_ELC,2034,2.0208261238357035
Globe,C1COCHP00,C1_S_ELC,2035,2.0208261238357035
Globe,C1COCHP00,C1_S_ELC,2036,2.014326170436903
Globe,C1COCHP00,C1_S_ELC,2037,1.7307266163252362
Globe,C1COCHP00,C1_S_ELC,2038,1.4414757381046932
Globe,C1COCHP00,C1_S_ELC,2039,1.1478597764386724
Globe,C1COCHP00,C1_S_ELC,2040,0.842057442493767
Globe,C1COCHP00,C1_S_ELC,2041,0.4597682776511828
Globe,C1COCHP00,C1_S_ELC,2042,0.08583639066049353
Globe,C1COCHP00,C1_S_ELC,2045,22.260308960788343
Globe,C1COCHP00,C1_S_ELC,2046,21.077882829118995
Globe,C1COCHP00,C1_S_ELC,2047,16.228901140837227
Globe,C1COCHP00,C1_S_ELC,2048,46.19835572891329
Globe,C1COCHP00,C1_S_ELC,2049,48.66447092891329
Globe,C1COCHP00,C1_S_ELC,2050,47.42045859828049
Globe,C1COCHP00,C1_S_ELC,2051,46.6829422891257
Globe,C1COCHP00,C1_S_ELC,2052,46.163068751862625
Globe,C1COCHP00,C1_S_ELC,2053,45.905902670915424
Globe,C1COCHP00,C1_S_ELC,2054,45.641358548693255
Globe,C1COCHP00,C1_S_ELC,2055,47.99690176828112
Globe,C1COCHP00,C1_S_ELC,2056,47.99690176828113
Globe,C1COCHP00,C1_S_ELC,2057,47.9969017682801
Globe,C1COCHP00,C1_S_ELC,2058,47.99690176828112
Globe,C1COCHP00,C1_S_ELC,2059,47.996901768281134
Globe,C1COCHP00,C1_S_ELC,2060,46.705450221123264
Globe,C1COCHP00,C1_S_HEAT,2010,9.689311468277998
Globe,C1COCHP00,C1_S_HEAT,2011,9.774625127321713
Globe,C1COCHP00,C1_S_HEAT,2012,9.736879321096849
Globe,C1COCHP00,C1_S_HEAT,2013,10.030482943453208
Globe,C1COCHP00,C1_S_HEAT,2014,10.178849882936488
Globe,C1COCHP00,C1_S_HEAT,2015,16.062703418250845
Globe,C1COCHP00,C1_S_HEAT,2016,21.555284016678044
Globe,C1COCHP00,C1_S_HEAT,2017,27.103976674392833
Globe,C1COCHP00,C1_S_HEAT,2018,32.16504640847942
Globe,C1COCHP00,C1_S_HEAT,2019,37.11541503110922
Globe,C1COCHP00,C1_S_HEAT,2020,37.98013167394795
Globe,C1COCHP00,C1_S_HEAT,2021,46.72028551945489
Globe,C1COCHP00,C1_S_HEAT,2022,51.39759435229638
Globe,C1COCHP00,C1_S_HEAT,2023,50.762336168417875
Globe,C1COCHP00,C1_S_HEAT,2024,50.12442395136112
Globe,C1COCHP00,C1_S_HEAT,2025,42.81443023211073
Globe,C1COCHP00,C1_S_HEAT,2026,32.88348096693702
Globe,C1COCHP00,C1_S_HEAT,2027,25.697926100321414
Globe,C1COCHP00,C1_S_HEAT,2028,18.967246184013764
Globe,C1COCHP00,C1_S_HEAT,2029,13.612666067665224
Globe,C1COCHP00,C1_S_HEAT,2030,8.951004212005031
Globe,C1COCHP00,C1_S_HEAT,2031,3.9743587377476777
Globe,C1COCHP00,C1_S_HEAT,2032,3.9743587377476777
Globe,C1COCHP00,C1_S_HEAT,2033,3.9743587377476777
Globe,C1COCHP00,C1_S_HEAT,2034,3.9743587377476777
Globe,C1COCHP00,C1_S_HEAT,2035,3.9743587377476777
Globe,C1COCHP00,C1_S_HEAT,2036,3.961575279398257
Globe,C1COCHP00,C1_S_HEAT,2037,3.4038200363268416
Globe,C1COCHP00,C1_S_HEAT,2038,2.8349503341305
Globe,C1COCHP00,C1_S_HEAT,2039,2.257495822321937
Globe,C1COCHP00,C1_S_HEAT,2040,1.6560743721524915
Globe,C1COCHP00,C1_S_HEAT,2041,0.9042262716565811
Globe,C1COCHP00,C1_S_HEAT,2042,0.16881442951199263
Globe,C1COCHP00,C1_S_HEAT,2045,43.779349633182434
Globe,C1COCHP00,C1_S_HEAT,2046,41.453872160028325
Globe,C1COCHP00,C1_S_HEAT,2047,31.91737987368457
Globe,C1COCHP00,C1_S_HEAT,2048,90.85830621205376
Globe,C1COCHP00,C1_S_HEAT,2049,95.70841497589376
Globe,C1COCHP00,C1_S_HEAT,2050,93.26181592523824
Globe,C1COCHP00,C1_S_HEAT,2051,91.81134260002351
Globe,C1COCHP00,C1_S_HEAT,2052,90.78890731428822
Globe,C1COCHP00,C1_S_HEAT,2053,90.28313878288937
Globe,C1COCHP00,C1_S_HEAT,2054,89.76285985771501
Globe,C1COCHP00,C1_S_HEAT,2055,94.39550670767848
Globe,C1COCHP00,C1_S_HEAT,2056,94.39550670767849
Globe,C1COCHP00,C1_S_HEAT,2057,94.39550670767645
Globe,C1COCHP00,C1_S_HEAT,2058,94.39550670767848
Globe,C1COCHP00,C1_S_HEAT,2059,94.3955067076785
Globe,C1COCHP00,C1_S_HEAT,2060,91.85560894988312
Globe,C1COHTF03,C1_S_HEAT,2010,39.556740096
Globe,C1COHTF03,C1_S_HEAT,2011,42.348054528000006
Globe,C1COHTF03,C1_S_HEAT,2012,45.136341504
Globe,C1COHTF03,C1_S_HEAT,2013,47.927655936
Globe,C1COHTF03,C1_S_HEAT,2014,50.718970368
Globe,C1COHTF03,C1_S_HEAT,2015,53.51028480000001
Globe,C1COHTF03,C1_S_HEAT,2016,56.29857177600001
Globe,C1COHTF03,C1_S_HEAT,2017,59.089886208
Globe,C1COHTF03,C1_S_HEAT,2018,61.88120064000002
Globe,C1COHTF03,C1_S_HEAT,2019,64.66948761600001
Globe,C1COHTF03,C1_S_HEAT,2020,67.460802048
