REGION,TECHNOLOGY,FUEL,YEAR,VALUE
Globe,C1BMBRFH1,C1_F_HEA_R,2013,14.482608761379998
Globe,C1BMBRFH1,C1_F_HEA_R,2014,13.089467853599999
Globe,C1BMBRFH1,C1_F_HEA_R,2015,11.69482693828
Globe,C1BMBRFH1,C1_F_HEA_R,2016,11.766493985279999
Globe,C1BMBRFH1,C1_F_HEA_R,2017,11.80008498868
Globe,C1BMBRFH1,C1_F_HEA_R,2018,11.05474638056
Globe,C1BMBRFH1,C1_F_HEA_R,2019,9.8739216
Globe,C1BMBRFH1,C1_F_HEA_R,2020,8.2277424
Globe,C1BMBRFH1,C1_F_HEA_R,2021,6.30386236272
Globe,C1BMBRFH1,C1_F_HEA_R,2022,3.29063304716
Globe,C1BMBRFH1,C1_F_HEA_R,2023,3.2923584
Globe,C1BMBRFH1,C1_F_HEA_R,2024,1.6462071807
Globe,C1BMBRFN1,C1_F_HEA_R,2010,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2011,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2012,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2013,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2014,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2015,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2016,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2017,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2018,2.8870491
Globe,C1BMBRFN1,C1_F_HEA_R,2019,4.4638491
Globe,C1BMBRFN1,C1_F_HEA_R,2020,6.0406491
Globe,C1BMBRFN1,C1_F_HEA_R,2021,6.0406491
Globe,C1BMBRFN1,C1_F_HEA_R,2022,6.0406491
Globe,C1BMBRFN1,C1_F_HEA_R,2023,7.6174491
Globe,C1BMBRFN1,C1_F_HEA_R,2024,9.1942491
Globe,C1BMBRFN1,C1_F_HEA_R,2025,8.5635291
Globe,C1BMBRFN1,C1_F_HEA_R,2026,10.140328999999998
Globe,C1BMBRFN1,C1_F_HEA_R,2027,11.717128999999998
Globe,C1BMBRFN1,C1_F_HEA_R,2028,12.872743
Globe,C1BMBRFN1,C1_F_HEA_R,2029,12.872743
Globe,C1BMBRFN1,C1_F_HEA_R,2030,12.872743
Globe,C1BMBRFN1,C1_F_HEA_R,2031,12.872743
Globe,C1BMBRFN1,C1_F_HEA_R,2032,12.872743
Globe,C1BMBRFN1,C1_F_HEA_R,2033,12.193214
Globe,C1BMBRFN1,C1_F_HEA_R,2034,10.616414
Globe,C1BMBRFN1,C1_F_HEA_R,2035,9.0396139
Globe,C1BMBRFN1,C1_F_HEA_R,2036,9.0396139
Globe,C1BMBRFN1,C1_F_HEA_R,2037,9.0396139
Globe,C1BMBRFN1,C1_F_HEA_R,2038,7.4628139
Globe,C1BMBRFN1,C1_F_HEA_R,2039,5.8860139
Globe,C1BMBRFN1,C1_F_HEA_R,2040,4.3092139
Globe,C1BMBRFN1,C1_F_HEA_R,2041,2.7324139
Globe,C1BMCHP00,C1_S_ELC,2011,0.568257753434
Globe,C1BMCHP00,C1_S_ELC,2012,0.766961826121
Globe,C1BMCHP00,C1_S_ELC,2013,0.742300675983
Globe,C1BMCHP00,C1_S_ELC,2014,0.7176395212619999
Globe,C1BMCHP00,C1_S_ELC,2015,0.6954444879710001
Globe,C1BMCHP00,C1_S_ELC,2016,0.67078333325
Globe,C1BMCHP00,C1_S_ELC,2017,0.6461221831120001
Globe,C1BMCHP00,C1_S_ELC,2018,0.623927145238
Globe,C1BMCHP00,C1_S_ELC,2019,0.599287033584
Globe,C1BMCHP00,C1_S_ELC,2020,0.574604840379
Globe,C1BMCHP00,C1_S_ELC,2021,0.5499436902410001
Globe,C1BMCHP00,C1_S_ELC,2022,0.527748652367
Globe,C1BMCHP00,C1_S_ELC,2023,0.503087502229
Globe,C1BMCHP00,C1_S_ELC,2024,0.478426347508
Globe,C1BMCHP00,C1_S_ELC,2025,0.456231314217
Globe,C1BMCHP00,C1_S_ELC,2026,0.431570159496
Globe,C1BMCHP00,C1_S_ELC,2027,0.406909009358
Globe,C1BMCHP00,C1_S_ELC,2028,0.38226875050700004
Globe,C1BMCHP00,C1_S_ELC,2029,0.360052821346
Globe,C1BMCHP00,C1_S_ELC,2030,0.335391666625
Globe,C1BMCHP00,C1_S_ELC,2031,0.31073051648699995
Globe,C1BMCHP00,C1_S_ELC,2032,0.288535478613
Globe,C1BMCHP00,C1_S_ELC,2033,0.26387432847500003
Globe,C1BMCHP00,C1_S_ELC,2034,0.239213173754
Globe,C1BMCHP00,C1_S_ELC,2035,0.21455202361599998
Globe,C1BMCHP00,C1_S_ELC,2036,0.192356985742
Globe,C1BMCHP00,C1_S_ELC,2037,0.167695835604
Globe,C1BMCHP00,C1_S_ELC,2038,0.143034680883
Globe,C1BMCHP00,C1_S_ELC,2039,0.120839643009
Globe,C1BMCHP00,C1_S_ELC,2040,0.096178492871
Globe,C1BMCHP00,C1_S_ELC,2041,0.0715173408998
Globe,C1BMCHP00,C1_S_HEAT,2011,1.0420710682472694
Globe,C1BMCHP00,C1_S_HEAT,2012,1.4069147738363623
Globe,C1BMCHP00,C1_S_HEAT,2013,1.3620475103612066
Globe,C1BMCHP00,C1_S_HEAT,2014,1.3171555773242745
Globe,C1BMCHP00,C1_S_HEAT,2015,1.276766535465959
Globe,C1BMCHP00,C1_S_HEAT,2016,1.231893591513625
Globe,C1BMCHP00,C1_S_HEAT,2017,1.186926450376744
Globe,C1BMCHP00,C1_S_HEAT,2018,1.1464661293748248
Globe,C1BMCHP00,C1_S_HEAT,2019,1.101489567727392
Globe,C1BMCHP00,C1_S_HEAT,2020,1.0564684595208296
Globe,C1BMCHP00,C1_S_HEAT,2021,1.0114014407222232
Globe,C1BMCHP00,C1_S_HEAT,2022,0.970846420894333
Globe,C1BMCHP00,C1_S_HEAT,2023,0.925731312851583
Globe,C1BMCHP00,C1_S_HEAT,2024,0.8806393778579756
Globe,C1BMCHP00,C1_S_HEAT,2025,0.8400130957363403
Globe,C1BMCHP00,C1_S_HEAT,2026,0.7948227627437833
Globe,C1BMCHP00,C1_S_HEAT,2027,0.7496077770393076
Globe,C1BMCHP00,C1_S_HEAT,2028,0.7044448534342995
Globe,C1BMCHP00,C1_S_HEAT,2029,0.6636853655870818
Globe,C1BMCHP00,C1_S_HEAT,2030,0.618395154923175
Globe,C1BMCHP00,C1_S_HEAT,2031,0.5729249262987306
Globe,C1BMCHP00,C1_S_HEAT,2032,0.5320017154666494
Globe,C1BMCHP00,C1_S_HEAT,2033,0.48653148684220504
Globe,C1BMCHP00,C1_S_HEAT,2034,0.4410612497676253
Globe,C1BMCHP00,C1_S_HEAT,2035,0.3955910211431808
Globe,C1BMCHP00,C1_S_HEAT,2036,0.3546678103110996
Globe,C1BMCHP00,C1_S_HEAT,2037,0.30919758168665523
Globe,C1BMCHP00,C1_S_HEAT,2038,0.26372734461207537
Globe,C1BMCHP00,C1_S_HEAT,2039,0.22280413377999422
Globe,C1BMCHP00,C1_S_HEAT,2040,0.1773339051555498
Globe,C1BMCHP00,C1_S_HEAT,2041,0.13186367315105124
Globe,C1BMHTF03,C1_S_HEAT,2011,0.14311344640899998
Globe,C1BMHTF03,C1_S_HEAT,2012,1.8963400368299999
Globe,C1BMHTF03,C1_S_HEAT,2013,4.085368803580001
Globe,C1BMHTF03,C1_S_HEAT,2014,4.463423598009999
Globe,C1BMHTF03,C1_S_HEAT,2015,3.63352449112
Globe,C1BMHTF03,C1_S_HEAT,2016,3.14876169916
Globe,C1BMHTF03,C1_S_HEAT,2017,3.73385768518
Globe,C1BMHTF03,C1_S_HEAT,2018,4.5823700124
Globe,C1BMHTF03,C1_S_HEAT,2019,4.19999601564
Globe,C1BMHTF03,C1_S_HEAT,2020,3.8206810099200004
Globe,C1BMHTF03,C1_S_HEAT,2021,3.43830700482
Globe,C1BMHTF03,C1_S_HEAT,2022,3.05593300806
Globe,C1BMHTF03,C1_S_HEAT,2023,2.6735590029600003
Globe,C1BMHTF03,C1_S_HEAT,2024,2.2911850062
Globe,C1BMHTF03,C1_S_HEAT,2025,1.90881100944
Globe,C1BMHTF03,C1_S_HEAT,2026,1.5264370043399997
Globe,C1BMHTF03,C1_S_HEAT,2027,1.14712199862
Globe,C1BMHTF03,C1_S_HEAT,2028,0.7647479710259999
Globe,C1BMHTF03,C1_S_HEAT,2029,0.382373980096
Globe,C1BMHTF03,C1_S_HEAT,2032,7.4692654837e-09
Globe,C1BMHTF03,C1_S_HEAT,2036,9.354245748e-10
Globe,C1BMIGPCS,C1_S_ELC,2013,1.640729868e-05
Globe,C1BMIGPCS,C1_S_ELC,2021,2.29015891492
Globe,C1BMIGPCS,C1_S_ELC,2022,2.29015891492
Globe,C1BMIGPCS,C1_S_ELC,2023,2.29015891492
Globe,C1BMIGPCS,C1_S_ELC,2024,2.29015891492
Globe,C1BMIGPCS,C1_S_ELC,2025,2.29015891492
Globe,C1BMIGPCS,C1_S_ELC,2026,2.6891167812399996
Globe,C1BMIGPCS,C1_S_ELC,2027,2.68911673541
Globe,C1BMIGPCS,C1_S_ELC,2028,2.68911673541
Globe,C1BMIGPCS,C1_S_ELC,2029,2.9120600945099997
Globe,C1BMIGPCS,C1_S_ELC,2030,3.1751887745999996
Globe,C1BMIGPCS,C1_S_ELC,2031,3.28600013323
Globe,C1BMIGPCS,C1_S_ELC,2032,4.46669081977
Globe,C1BMIGPCS,C1_S_ELC,2033,4.77047183636
Globe,C1BMIGPCS,C1_S_ELC,2034,5.83314652208
Globe,C1BMIGPCS,C1_S_ELC,2035,6.49232214143
Globe,C1BMIGPCS,C1_S_ELC,2036,6.495333631639999
Globe,C1BMIGPCS,C1_S_ELC,2037,6.50330804543
Globe,C1BMIGPCS,C1_S_ELC,2038,7.164170342299999
Globe,C1BMIGPCS,C1_S_ELC,2039,7.82839313996
Globe,C1BMIGPCS,C1_S_ELC,2040,8.49926821631
Globe,C1BMIGPCS,C1_S_ELC,2041,9.255693696139998
Globe,C1BMIGPCS,C1_S_ELC,2042,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2043,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2044,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2045,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2046,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2047,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2048,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2049,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2050,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2051,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2052,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2053,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2054,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2055,10.00000000018
Globe,C1BMIGPCS,C1_S_ELC,2056,9.99999999998
Globe,C1BMIGPCS,C1_S_ELC,2057,9.99999999998
Globe,C1BMIGPCS,C1_S_ELC,2058,9.99999999998
Globe,C1BMIGPCS,C1_S_ELC,2059,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2060,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2061,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2062,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2063,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2064,9.999999958959998
Globe,C1BMIGPCS,C1_S_ELC,2065,9.999999817025
Globe,C1BMIGPCS,C1_S_ELC,2066,10.00000010567
Globe,C1BMIGPCS,C1_S_ELC,2067,9.999999876868001
Globe,C1BMIGPCS,C1_S_ELC,2068,10.00000003217
Globe,C1BMIGPCS,C1_S_ELC,2069,9.999999966212002
Globe,C1BMIGPCS,C1_S_ELC,2070,10.000000164722
Globe,C1BMLP000,C1_S_BIOL,2010,0.33632506817209995
Globe,C1BMLP000,C1_S_BIOL,2011,1.571547836
Globe,C1BMLP000,C1_S_BIOL,2012,1.6214069635
Globe,C1BMLP000,C1_S_BIOL,2013,1.5032403152931997
Globe,C1BMLP000,C1_S_BIOL,2014,1.3916979586597
Globe,C1BMLP000,C1_S_BIOL,2015,1.2866638786209
Globe,C1BMLP000,C1_S_BIOL,2016,1.1786941198932
Globe,C1BMLP000,C1_S_BIOL,2017,1.0792037918678998
Globe,C1BMLP000,C1_S_BIOL,2018,0.9872629349105999
Globe,C1BMLP000,C1_S_BIOL,2019,0.90272505251465
Globe,C1BMLP000,C1_S_BIOL,2020,0.8249416727950001
Globe,C1BMLP000,C1_S_BIOL,2022,1.2830069634999999
Globe,C1BMLP000,C1_S_BIOL,2023,0.42869798457209995
Globe,C1BMLP000,C1_S_BIOL,2024,0.6023238916920648
Globe,C1BMLP000,C1_S_BIOL,2025,1.1402746609999999
Globe,C1BMLP000,C1_S_BIOL,2026,1.1306319295
Globe,C1BMLP000,C1_S_BIOL,2027,0.9795160475171499
Globe,C1BMLP000,C1_S_BIOL,2028,1.0799669634999998
Globe,C1BMLP000,C1_S_BIOL,2029,1.0461269635000001
Globe,C1BMLP000,C1_S_BIOL,2030,1.0122869634999998
Globe,C1BMLP000,C1_S_BIOL,2031,0.9623666758446999
Globe,C1BMLP000,C1_S_BIOL,2032,0.17547530456479998
Globe,C1BMLP000,C1_S_BIOL,2033,0.18384028392924998
Globe,C1BMLP000,C1_S_BIOL,2034,-1.7800076928128e-06
Globe,C1BMLP000,C1_S_BIOL,2035,-5.4350324961599994e-08
Globe,C1BMLP000,C1_S_BIOL,2036,-1.734864242802e-07
Globe,C1BMLP000,C1_S_BIOL,2039,-1.5245407339051998e-07
Globe,C1BMLP000,C1_S_BIOL,2040,-3.0908458347684997e-07
Globe,C1BMLP000,C1_S_BIOL,2041,-3.0915109887794997e-07
Globe,C1BMSCP00,C1_S_ELC,2010,0.12586674624
Globe,C1BMSCP00,C1_S_ELC,2011,0.12094845642
Globe,C1BMSCP00,C1_S_ELC,2012,0.1162537203
Globe,C1BMSCP00,C1_S_ELC,2013,0.11155898418
Globe,C1BMSCP00,C1_S_ELC,2014,0.10664069436
Globe,C1BMSCP00,C1_S_ELC,2015,0.10194596657999999
Globe,C1BMSCP00,C1_S_ELC,2016,0.09725123046
Globe,C1BMSCP00,C1_S_ELC,2017,0.09233294064
Globe,C1BMSCP00,C1_S_ELC,2018,0.08763820452
Globe,C1BMSCP00,C1_S_ELC,2019,0.341212315516
Globe,C1BMSCP00,C1_S_ELC,2020,0.872557898063
Globe,C1BMSCP00,C1_S_ELC,2021,0.45061623750319996
Globe,C1BMSCP00,C1_S_ELC,2022,0.068635716348
Globe,C1BMSCP00,C1_S_ELC,2023,0.7130039179190001
Globe,C1BMSCP00,C1_S_ELC,2024,0.658159661841
Globe,C1BMSCP00,C1_S_ELC,2025,0.605808323994
Globe,C1BMSCP00,C1_S_ELC,2026,0.553456986147
Globe,C1BMSCP00,C1_S_ELC,2027,0.498612730069
Globe,C1BMSCP00,C1_S_ELC,2028,0.44626139222199995
Globe,C1BMSCP00,C1_S_ELC,2029,0.393910058958
Globe,C1BMSCP00,C1_S_ELC,2030,0.341558721111
Globe,C1BMSCP00,C1_S_ELC,2031,0.28671446045
Globe,C1BMSCP00,C1_S_ELC,2032,0.234363127186
Globe,C1BMSCP00,C1_S_ELC,2033,0.182021606125
Globe,C1BMSCP00,C1_S_ELC,2034,0.011404055952
Globe,C1CO00I00,C1_P_HCO,2010,139.247595734
Globe,C1CO00I00,C1_P_HCO,2011,140.351202512
Globe,C1CO00I00,C1_P_HCO,2012,141.45479734399999
Globe,C1CO00I00,C1_P_HCO,2013,142.55829777199997
Globe,C1CO00I00,C1_P_HCO,2014,143.66190474
Globe,C1CO00I00,C1_P_HCO,2015,144.76549531199998
Globe,C1CO00I00,C1_P_HCO,2016,143.98967181299997
Globe,C1CO00I00,C1_P_HCO,2017,142.49059376699998
Globe,C1CO00I00,C1_P_HCO,2018,140.99031865
Globe,C1CO00I00,C1_P_HCO,2019,139.474124419
Globe,C1CO00I00,C1_P_HCO,2020,137.531039562
Globe,C1CO00I00,C1_P_HCO,2021,144.400003236
Globe,C1CO00I00,C1_P_HCO,2022,138.799998879
Globe,C1CO00I00,C1_P_HCO,2023,133.20000219599999
Globe,C1CO00I00,C1_P_HCO,2024,127.59999778400001
Globe,C1CO00I00,C1_P_HCO,2025,121.9999983302
Globe,C1CO00I00,C1_P_HCO,2026,116.999998569
Globe,C1CO00I00,C1_P_HCO,2027,111.999996122
Globe,C1CO00I00,C1_P_HCO,2028,106.9999984656
Globe,C1CO00I00,C1_P_HCO,2029,101.99999824940001
Globe,C1CO00I00,C1_P_HCO,2030,96.9999975949
Globe,C1CO00I00,C1_P_HCO,2031,93.9999992889
Globe,C1CO00I00,C1_P_HCO,2032,90.999998244
Globe,C1CO00I00,C1_P_HCO,2033,87.9999996117
Globe,C1CO00I00,C1_P_HCO,2034,85.00000032300001
Globe,C1CO00I00,C1_P_HCO,2035,81.9999999705
Globe,C1CO00I00,C1_P_HCO,2036,81.8000002831
Globe,C1CO00I00,C1_P_HCO,2037,81.6000000992
Globe,C1CO00I00,C1_P_HCO,2038,81.3999996108
Globe,C1CO00I00,C1_P_HCO,2039,81.1999997607
Globe,C1CO00I00,C1_P_HCO,2040,81.0000003118
Globe,C1CO00I00,C1_P_HCO,2041,81.20000008999999
Globe,C1CO00I00,C1_P_HCO,2042,81.3763567257
Globe,C1CO00I00,C1_P_HCO,2043,75.2656153383
Globe,C1CO00I00,C1_P_HCO,2044,69.1834288618
Globe,C1CO00I00,C1_P_HCO,2045,63.11696403629999
Globe,C1CO00I00,C1_P_HCO,2046,56.72188705119999
Globe,C1CO00I00,C1_P_HCO,2047,50.3587990077
Globe,C1CO00I00,C1_P_HCO,2048,44.011355858
Globe,C1CO00I00,C1_P_HCO,2049,39.7949506229
Globe,C1CO00I00,C1_P_HCO,2050,39.826067818000006
Globe,C1CO00I00,C1_P_HCO,2051,39.8253647858
Globe,C1CO00I00,C1_P_HCO,2052,39.821095263000004
Globe,C1CO00I00,C1_P_HCO,2053,39.8165484687
Globe,C1CO00I00,C1_P_HCO,2054,39.81171019560001
Globe,C1CO00I00,C1_P_HCO,2055,39.806566688800004
Globe,C1CO00I00,C1_P_HCO,2056,39.8073398409
Globe,C1CO00I00,C1_P_HCO,2057,39.8083160199
Globe,C1CO00I00,C1_P_HCO,2058,39.809286699299996
Globe,C1CO00I00,C1_P_HCO,2059,39.810248671
Globe,C1CO00I00,C1_P_HCO,2060,39.8112101844
Globe,C1CO00I00,C1_P_HCO,2061,39.8115296254
Globe,C1CO00I00,C1_P_HCO,2062,39.8118435609
Globe,C1CO00I00,C1_P_HCO,2063,39.812172162
Globe,C1CO00I00,C1_P_HCO,2064,6.34463609436
Globe,C1CO00I00,C1_P_HCO,2065,4.09881448272
Globe,C1CO00I00,C1_P_HCO,2066,4.09913378033
Globe,C1CO00I00,C1_P_HCO,2067,4.09946219811
Globe,C1CO00I00,C1_P_HCO,2068,4.09979061589
Globe,C1CO00I00,C1_P_HCO,2069,3.9557035248799997
Globe,C1CO00I00,C1_P_HCO,2070,3.60666132828
Globe,C1COBRFH1,C1_F_HEA_R,2010,5.8877712
Globe,C1COBRFH1,C1_F_HEA_R,2011,6.2094384
Globe,C1COBRFH1,C1_F_HEA_R,2012,6.5342592
Globe,C1COBRFH1,C1_F_HEA_R,2013,6.8559264
Globe,C1COBRFH1,C1_F_HEA_R,2014,7.1775936
Globe,C1COBRFH1,C1_F_HEA_R,2015,8.1299808
Globe,C1COBRFH1,C1_F_HEA_R,2016,9.082368
Globe,C1COBRFH1,C1_F_HEA_R,2017,10.034755
Globe,C1COBRFH1,C1_F_HEA_R,2018,10.990295999999999
Globe,C1COBRFH1,C1_F_HEA_R,2019,11.942683
Globe,C1COBRFH1,C1_F_HEA_R,2020,13.52579
Globe,C1COBRFH1,C1_F_HEA_R,2021,15.108897999999998
Globe,C1COBRFH1,C1_F_HEA_R,2022,16.692005
Globe,C1COBRFH1,C1_F_HEA_R,2023,16.386106
Globe,C1COBRFH1,C1_F_HEA_R,2024,12.685381026399998
Globe,C1COBRFH1,C1_F_HEA_R,2025,13.9180514704
Globe,C1COBRFH1,C1_F_HEA_R,2026,13.7081752254
Globe,C1COBRFH1,C1_F_HEA_R,2027,10.841503094699998
Globe,C1COBRFH1,C1_F_HEA_R,2028,7.499533389720001
Globe,C1COBRFH1,C1_F_HEA_R,2029,5.621083597519999
Globe,C1COBRFH1,C1_F_HEA_R,2030,3.3730132971
Globe,C1COBRFH1,C1_F_HEA_R,2031,1.9758714023099997
Globe,C1COBRFH1,C1_F_HEA_R,2032,0.62866417981
Globe,C1COBRFH1,C1_F_HEA_R,2033,1.1480972292799998
Globe,C1COBRFH1,C1_F_HEA_R,2034,1.8003428231199998
Globe,C1COBRFH1,C1_F_HEA_R,2035,2.4040270864499997
Globe,C1COBRFH1,C1_F_HEA_R,2036,2.6421583
Globe,C1COBRFH1,C1_F_HEA_R,2037,2.6664256
Globe,C1COBRFH1,C1_F_HEA_R,2038,2.8115391999999995
Globe,C1COBRFH1,C1_F_HEA_R,2039,2.8115391999999995
Globe,C1COBRFH1,C1_F_HEA_R,2040,2.7001635540399995
Globe,C1COBRFH1,C1_F_HEA_R,2041,2.8115391999999995
Globe,C1COBRFH1,C1_F_HEA_R,2042,2.8115391999999995
Globe,C1COBRFH1,C1_F_HEA_R,2043,2.8115391999999995
Globe,C1COBRFH1,C1_F_HEA_R,2044,2.8115391999999995
Globe,C1COBRFH1,C1_F_HEA_R,2045,2.8115391999999995
Globe,C1COBRFH1,C1_F_HEA_R,2046,2.8115391999999995
Globe,C1COBRFH1,C1_F_HEA_R,2047,2.0231782770099995
Globe,C1COCHP00,C1_S_ELC,2010,1.98830538688
Globe,C1COCHP00,C1_S_ELC,2011,2.0262157067999995
Globe,C1COCHP00,C1_S_ELC,2012,2.0140360879699997
Globe,C1COCHP00,C1_S_ELC,2013,2.0684048645999997
Globe,C1COCHP00,C1_S_ELC,2014,2.04945185579
